id;start_date;end_date;usd_rate;usd_rate_dif;nbu_usd_buy;nbu_usd_sell;modification_date;rub_rate;rub_rate_dif;eur_rate;eur_rate_dif;chf_rate;chf_rate_dif;nbu_euro_buy;nbu_euro_sell;title_seo;description_seo;title_seo_ru;description_seo_ru;title_seo_uz;description_seo_en;description_seo_uz;title_seo_en;date_update
1375;2016-08-09;2016-08-15;2974.20;+4.77;3024.00;3033.00;2020-05-19;45.36;+1.07;3324.04;+22.03;3037.07;-28.94;3325.00;3374.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 9 по 15 августа 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 9 по 15 августа 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 9 по 15 августа 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 9 по 15 августа 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-08-09
1376;2016-08-16;2016-08-22;2979.31;+5.11;3029.00;3038.00;2020-05-19;46.31;+0.95;3326.16;+2.12;3055.08;+18.01;3327.00;3376.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 16 по 22 августа 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 16 по 22 августа 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 16 по 22 августа 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 16 по 22 августа 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-08-16
1377;2016-08-23;2016-08-29;2984.45;+5.14;3035.00;3044.00;2020-05-19;46.68;+0.37;3367.36;+41.2;3097.51;+42.43;3368.00;3418.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 23 по 29 августа 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 23 по 29 августа 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 23 по 29 августа 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 23 по 29 августа 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-08-23
1378;2016-08-30;2016-09-05;2989.64;+5.19;3040.00;3049.00;2020-05-19;46.18;-0.5;3383.67;+16.31;3060.65;-36.86;3384.00;3434.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 30 августа по 5 сентября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 30 августа по 5 сентября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 30 августа по 5 сентября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 30 августа по 5 сентября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-08-30
1379;2016-09-06;2016-09-13;2994.76;+5.12;3045.00;3054.00;2020-05-19;45.47;-0.71;3374.50;-9.17;3058.37;-2.28;3375.00;3425.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 6 по 13 сентября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 6 по 13 сентября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 6 по 13 сентября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 6 по 13 сентября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-09-06
1380;2016-09-14;2016-09-19;3000.25;+5.49;3051.00;3060.00;2020-05-19;46.12;+0.65;3367.29;-7.21;3087.31;+28.94;3366.00;3416.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 14 по 19 сентября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 14 по 19 сентября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 14 по 19 сентября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 14 по 19 сентября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2167-11-30
1381;2016-09-20;2016-09-26;3005.11;+4.86;3056.00;3065.00;2020-05-19;46.24;+0.12;3375.87;+8.58;3071.45;-15.86;3376.00;3426.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 20 по 26 сентября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 20 по 26 сентября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 20 по 26 сентября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 20 по 26 сентября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-09-20
1382;2016-09-27;2016-10-03;3010.20;+5.09;3061.00;3070.00;2020-05-19;47.13;+0.89;3379.55;+3.68;3103.94;+32.49;3380.00;3430.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 27 сентября по 3 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 27 сентября по 3 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 27 сентября по 3 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 27 сентября по 3 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-09-27
1383;2016-10-04;2016-10-10;3028.47;+18.27;3079.00;3088.00;2020-05-19;47.77;+0.64;3401.75;+22.2;3116.67;+12.73;3402.00;3453.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 4 по 10 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 4 по 10 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 4 по 10 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 4 по 10 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-10-04
1384;2016-10-11;2016-10-17;3046.85;+18.38;3098.00;3107.00;2020-05-19;48.90;+1.13;3408.27;+6.52;3115.71;-0.96;3409.00;3460.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 11 по 17 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 11 по 17 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 11 по 17 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 11 по 17 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2167-11-30
1385;2016-10-18;2016-10-24;3065.35;+18.5;3118.00;3127.00;2020-05-19;48.66;-0.24;3397.86;-10.41;3098.50;-17.21;3398.00;3448.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 18 по 24 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 18 по 24 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 18 по 24 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 18 по 24 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2167-11-30
1386;2016-10-25;2016-10-31;3083.96;+18.61;3136.00;3145.00;2020-05-19;49.38;+0.72;3388.35;-9.51;3102.58;+4.08;3389.00;3439.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 25 по 31 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 25 по 31 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 25 по 31 октября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 25 по 31 октября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-10-25
1387;2016-11-01;2016-11-07;3102.18;+18.22;3155.00;3164.00;2020-05-19;49.32;-0.06;3383.74;-4.61;3141.77;+39.19;3384.00;3434.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 1 по 7 ноября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 1 по 7 ноября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 1 по 7 ноября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 1 по 7 ноября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-11-01
1388;2016-11-08;2016-11-14;3120.51;+18.33;3173.00;3182.00;2020-05-19;49.14;-0.18;3456.42;+72.68;3199.87;+58.1;3457.00;3508.00;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 8 по 14 ноября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 8 по 14 ноября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют, курс доллара США, рубля, евро, франка к суму в Узбекистане с 8 по 14 ноября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 8 по 14 ноября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-11-08
1389;2016-11-15;2016-11-21;3138.95;+18.44;3192.00;3201.00;2020-05-19;48.13;-1.01;3460.24;+3.82;3167.46;-32.41;3461.00;3512.00;Курс валют: курс доллара США, рубля, евро, франка к суму в Узбекистане с 15 по 21 ноября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 15 по 21 ноября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют: курс доллара США, рубля, евро, франка к суму в Узбекистане с 15 по 21 ноября 2016 г. - Бизнес справочник Узбекистана;Курс доллара США (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) к суму в Узбекистане с 15 по 21 ноября 2016 г. Курсы покупки-продажи на сегодня + архив курса валют с  2007 г. Национальная валюта Узбекистана. Банкноты Узбекистана.;;;;;2016-11-15
